Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Allay,org.allaymc.api.client.data,LoginData,decodeSkinData,Complex Conditional,The conditional expression skinMap.has("DeviceModel") && skinMap.has("DeviceId") && skinMap.has("ClientRandomId")&& skinMap.has("DeviceOS")&& skinMap.has("GuiScale") is complex.,74
Allay,org.allaymc.api.client.data,LoginData,decodeSkinData,Complex Method,Cyclomatic complexity of the method is 21,74
Allay,org.allaymc.api.client.data,LoginData,decodeSkinData,Long Statement,The length of the statement "if (skinMap.has("DeviceModel") && skinMap.has("DeviceId") && skinMap.has("ClientRandomId")&& skinMap.has("DeviceOS")&& skinMap.has("GuiScale")) {" is 145.,74
Allay,org.allaymc.api.client.data,LoginData,decodeSkinData,Long Statement,The length of the statement "this.skin.setResourcePatch(new String(Base64.getDecoder().decode(skinMap.get("SkinResourcePatch").getAsString())`StandardCharsets.UTF_8));" is 138.,74
Allay,org.allaymc.api.client.data,LoginData,decodeSkinData,Long Statement,The length of the statement "this.skin.setGeometryData(new String(Base64.getDecoder().decode(skinMap.get("SkinGeometryData").getAsString())`StandardCharsets.UTF_8));" is 136.,74
Allay,org.allaymc.api.client.data,LoginData,decodeSkinData,Long Statement,The length of the statement "this.skin.setAnimationData(new String(Base64.getDecoder().decode(skinMap.get("AnimationData").getAsString())`StandardCharsets.UTF_8));" is 134.,74
Allay,org.allaymc.api.client.data,LoginData,decodeToken,Magic Number,The method contains a magic number: 2,164
Allay,org.allaymc.api.client.skin,Skin,fromNetwork,Long Statement,The length of the statement "skin.setSkinData(new Image(serializedSkin.getSkinData().getWidth()`serializedSkin.getSkinData().getHeight()`serializedSkin.getSkinData().getImage()));" is 150.,60
Allay,org.allaymc.api.client.skin,Skin,fromNetwork,Long Statement,The length of the statement "skinAnimations.add(new SkinAnimation(image`animation.getTextureType().ordinal()`animation.getFrames()`animation.getExpressionType().ordinal()));" is 144.,60
Allay,org.allaymc.api.client.skin,Skin,fromNetwork,Long Statement,The length of the statement "skin.setCapeData(new Image(serializedSkin.getCapeData().getWidth()`serializedSkin.getCapeData().getHeight()`serializedSkin.getCapeData().getImage()));" is 150.,60
Allay,org.allaymc.api.client.skin,Skin,fromNetwork,Long Statement,The length of the statement "personaPieces.add(new PersonaPiece(personaPiece.getId()`personaPiece.getType()`personaPiece.getPackId()`personaPiece.getProductId()`personaPiece.isDefault()));" is 159.,60
Allay,org.allaymc.api.client.skin,Skin,toNetwork,Long Statement,The length of the statement "animationDataList.add(new AnimationData(ImageData.of(animation.image().width()`animation.image().height()`animation.image().data())`AnimatedTextureType.values()[animation.type()]`animation.frames()));" is 200.,192
Allay,org.allaymc.api.client.skin,Skin,toNetwork,Long Statement,The length of the statement "return SerializedSkin.builder().skinId(this.skinId).playFabId(this.playFabId).geometryName(this.geometryName).skinResourcePatch(this.resourcePatch).skinData(ImageData.of(this.skinData.width()`this.skinData.height()`this.skinData.data())).animations(animationDataList).capeData(ImageData.of(this.capeData.width()`this.capeData.height()`this.capeData.data())).geometryData(this.geometryData).animationData(this.animationData).premium(this.premium).persona(this.persona).capeOnClassic(this.capeOnClassic).capeId(this.capeId).fullSkinId(this.fullSkinId).armSize(this.armSize).skinColor(this.skinColor).personaPieces(personaPieceDataList).tintColors(personaPieceTintList).build();" is 675.,192
Allay,org.allaymc.api.client.skin,Skin,isValidSkin,Long Statement,The length of the statement "return skinId != null && !skinId.trim().isEmpty() && skinData != null && skinData.width() >= 64 && skinData.height() >= 32 && skinData.data().length >= SINGLE_SKIN_SIZE;" is 169.,239
Allay,org.allaymc.api.client.skin,Skin,isValidSkin,Magic Number,The method contains a magic number: 64,239
Allay,org.allaymc.api.client.skin,Skin,isValidSkin,Magic Number,The method contains a magic number: 32,239
Allay,org.allaymc.api.client.storage,PlayerData,createEmpty,Long Statement,The length of the statement "return builder().playerNBT(builder.build()).currentWorldName(worldName).currentDimensionId(dimId).spawnPoint(globalSpawnPoint).spawnPointWorldName(worldName).spawnPointDimensionId(dimId).build();" is 195.,33
Allay,org.allaymc.api.client.storage,PlayerData,fromNBT,Long Statement,The length of the statement "builder.playerNBT(nbt.getCompound("PlayerNBT")).currentWorldName(nbt.getString("CurrentWorldName")).currentDimensionId(nbt.getInt("CurrentDimensionId"));" is 153.,50
Allay,org.allaymc.api.client.storage,PlayerData,fromNBT,Long Statement,The length of the statement "builder.spawnPoint(new Vector3i(spx`spy`spz)).spawnPointWorldName(nbt.getString("SpawnPointWorldName")).spawnPointDimensionId(nbt.getInt("SpawnPointDimensionId"));" is 163.,50
Allay,org.allaymc.api.client.storage,PlayerData,toNBT,Long Statement,The length of the statement "var builder=NbtMap.builder().putCompound("PlayerNBT"`playerNBT).putString("CurrentWorldName"`currentWorldName).putInt("CurrentDimensionId"`currentDimensionId);" is 159.,66
Allay,org.allaymc.api.client.storage,PlayerData,toNBT,Long Statement,The length of the statement "builder.putInt("SpawnPointX"`spawnPoint.x()).putInt("SpawnPointY"`spawnPoint.y()).putInt("SpawnPointZ"`spawnPoint.z()).putString("SpawnPointWorldName"`spawnPointWorldName).putInt("SpawnPointDimensionId"`spawnPointDimensionId);" is 226.,66
Allay,org.allaymc.api.command,BaseCommand,buildNetworkDataFor,Long Statement,The length of the statement "return new CommandData(name`I18n.get().tr(player.getLangCode()`description)`flags`CommandPermission.ANY`networkAliasesData`List.of()`networkOverloadsData);" is 155.,85
Allay,org.allaymc.api.command,SimpleCommand,SimpleCommand,Abstract Function Call From Constructor,The constructor SimpleCommand calls a virtual method prepareCommandTree.,16
Allay,org.allaymc.api.command.selector.args,CachedFilterSelectorArgument,provideCacheService,Magic Number,The method contains a magic number: 65535,49
Allay,org.allaymc.api.command.selector.args,CachedSimpleSelectorArgument,provideCacheService,Magic Number,The method contains a magic number: 65535,44
Allay,org.allaymc.api.command.tree,BaseNode,nextNode,Complex Conditional,The conditional expression leftArgCount >= leaf.getMinArgCostBranch() && leftArgCount <= leaf.getMaxArgCostBranch() && leaf.match(context) is complex.,117
Allay,org.allaymc.api.command.tree,CommandNodeFactory,enums,Long Parameter List,The method has 5 parameters. ,46
Allay,org.allaymc.api.command.tree,CommandNodeFactory,enumsIgnoreCase,Long Parameter List,The method has 5 parameters. ,50
Allay,org.allaymc.api.component.interfaces,ComponentProvider,findComponentIdentifierInCertainClass,Complex Conditional,The conditional expression field.isAnnotationPresent(ComponentIdentifier.class) && Identifier.class == field.getType() && isStatic(field.getModifiers()) is complex.,57
Allay,org.allaymc.api.component.interfaces,ComponentProvider,findComponentIdentifierInCertainClass,Long Statement,The length of the statement "if (field.isAnnotationPresent(ComponentIdentifier.class) && Identifier.class == field.getType() && isStatic(field.getModifiers())) {" is 132.,57
Allay,org.allaymc.api.container,BaseContainerHolder,addContainer,Long Statement,The length of the statement "if (typeToContainer.containsKey(container.getContainerType())) throw new ContainerException("Inventory " + container.getClass().getSimpleName() + " already exists");" is 165.,46
Allay,org.allaymc.api.container,BaseContainerHolder,addContainer,Long Statement,The length of the statement "container.getContainerType().heldSlotTypes().forEach(slotType -> slotTypeToFullType.put(slotType`container.getContainerType()));" is 128.,46
Allay,org.allaymc.api.container,Container,tryAddItem,Complex Method,Cyclomatic complexity of the method is 10,126
Allay,org.allaymc.api.container,FullContainerTypeBuilder,mapRangedSlotToType,Long Statement,The length of the statement "if (left > slotTypeTable.length || right > slotTypeTable.length) throw new IllegalArgumentException("Left or right bigger than size!");" is 135.,142
Allay,org.allaymc.api.container.impl,CraftingGridContainer,calculateShouldConsumedItemCount,Magic Number,The method contains a magic number: 4,19
Allay,org.allaymc.api.container.impl,CraftingGridContainer,createCraftingInput,Magic Number,The method contains a magic number: 2,28
Allay,org.allaymc.api.container.impl,CraftingGridContainer,createCraftingInput,Magic Number,The method contains a magic number: 3,28
Allay,org.allaymc.api.container.impl,CraftingTableContainer,createCraftingInput,Long Statement,The length of the statement "return new CraftingInput(pickOne(0)`pickOne(1)`pickOne(2)`pickOne(3)`pickOne(4)`pickOne(5)`pickOne(6)`pickOne(7)`pickOne(8));" is 125.,30
Allay,org.allaymc.api.container.impl,CraftingTableContainer,createCraftingInput,Magic Number,The method contains a magic number: 2,30
Allay,org.allaymc.api.container.impl,CraftingTableContainer,createCraftingInput,Magic Number,The method contains a magic number: 3,30
Allay,org.allaymc.api.container.impl,CraftingTableContainer,createCraftingInput,Magic Number,The method contains a magic number: 4,30
Allay,org.allaymc.api.container.impl,CraftingTableContainer,createCraftingInput,Magic Number,The method contains a magic number: 5,30
Allay,org.allaymc.api.container.impl,CraftingTableContainer,createCraftingInput,Magic Number,The method contains a magic number: 6,30
Allay,org.allaymc.api.container.impl,CraftingTableContainer,createCraftingInput,Magic Number,The method contains a magic number: 7,30
Allay,org.allaymc.api.container.impl,CraftingTableContainer,createCraftingInput,Magic Number,The method contains a magic number: 8,30
Allay,org.allaymc.api.container.impl,CraftingTableContainer,calculateShouldConsumedItemCount,Magic Number,The method contains a magic number: 9,39
Allay,org.allaymc.api.datastruct.aabbtree,AABBTree,balanceNode,Magic Number,The method contains a magic number: 2,195
Allay,org.allaymc.api.datastruct.aabbtree,AABBTree,syncUpHierarchy,Long Statement,The length of the statement "AABBTreeNode<T> node=startingPoint.getParent() == AABBTreeNode.INVALID_NODE_INDEX ? null : getNodeAt(startingPoint.getParent());" is 128.,214
Allay,org.allaymc.api.datastruct.aabbtree,AABBTree,insertNode,Long Statement,The length of the statement "AABBTreeHeuristicFunction.HeuristicResult heuristicResult=insertionHeuristicFunction.getInsertionHeuristic(aabbA`aabbB`nodeToAdd.getData()`nodeToAddAABB);" is 154.,229
Allay,org.allaymc.api.datastruct.aabbtree,AABBTree,remove,Long Statement,The length of the statement "AABBTreeNode<T> nodeGrandparent=nodeParent == null || nodeParent.getParent() == AABBTreeNode.INVALID_NODE_INDEX ? null : getNodeAt(nodeParent.getParent());" is 155.,325
Allay,org.allaymc.api.datastruct.aabbtree,AABBTree,remove,Long Statement,The length of the statement "nodeSibling=nodeParent.getLeftChild() == objectNodeIndex ? getNodeAt(nodeParent.getRightChild()) : getNodeAt(nodeParent.getLeftChild());" is 136.,325
Allay,org.allaymc.api.datastruct.aabbtree,AABBTree,detectInFrustum,Long Statement,The length of the statement "traverseTree(aabb -> frustumIntersection.testAab(aabb.minX()`aabb.minY()`aabb.minZ()`aabb.maxX()`aabb.maxY()`aabb.maxZ())`filter`result);" is 137.,396
Allay,org.allaymc.api.datastruct.aabbtree,AABBTree,detectRayIntersection,Long Statement,The length of the statement "traverseTree(aabb -> rayIntersection.test(aabb.minX()`aabb.minY()`aabb.minZ()`aabb.maxX()`aabb.maxY()`aabb.maxZ())`filter`result);" is 130.,405
Allay,org.allaymc.api.datastruct.aabbtree,AABBUtils,getArea,Magic Number,The method contains a magic number: 2.0f,25
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddAnObjectToTheTree,Magic Number,The method contains a magic number: 10.0f,14
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddAnObjectToTheTree,Magic Number,The method contains a magic number: 10.0f,14
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldNotAddTheSameObjectTwice,Magic Number,The method contains a magic number: 10.0f,27
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldNotAddTheSameObjectTwice,Magic Number,The method contains a magic number: 10.0f,27
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 10.0f,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 10.0f,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 2,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 5.0f,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 10.0f,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 10.0f,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 3,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 2,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldAddTwoObjectsToTheTreeByCreatingABranch,Magic Number,The method contains a magic number: 2,44
Allay,org.allaymc.api.datastruct.aabbtree,AABBTreeTest,shouldCorrectlyCalculateHeights,Magic Number,The method contains a magic number: 10.0f,63
