Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Allay,org.allaymc.api.client.data,Abilities,setWalkSpeed,4,1,1,84,0,,
Allay,org.allaymc.api.client.data,Abilities,setFlySpeed,4,1,1,89,0,,
Allay,org.allaymc.api.client.data,Abilities,setFlying,3,1,1,94,0,org.allaymc.api.client.data.Abilities,org.allaymc.api.client.data.Abilities
Allay,org.allaymc.api.client.data,Abilities,sync,15,2,0,98,0,org.allaymc.api.client.data.Abilities,org.allaymc.api.client.data.Abilities
Allay,org.allaymc.api.client.data,Abilities,syncTo,3,1,1,118,0,org.allaymc.api.client.data.Abilities,org.allaymc.api.client.data.Abilities
Allay,org.allaymc.api.client.data,Abilities,syncTo,14,4,2,122,0,,
Allay,org.allaymc.api.client.data,Abilities,createUpdateAbilitiesPacket,7,1,0,135,0,,
Allay,org.allaymc.api.client.data,AdventureSettings,AdventureSettings,6,1,1,32,0,,
Allay,org.allaymc.api.client.data,AdventureSettings,applyGameType,8,1,1,39,0,org.allaymc.api.client.data.AdventureSettings,org.allaymc.api.client.data.AdventureSettings
Allay,org.allaymc.api.client.data,AdventureSettings,setNoPVM,4,1,1,48,0,,
Allay,org.allaymc.api.client.data,AdventureSettings,setNoMVP,4,1,1,53,0,,
Allay,org.allaymc.api.client.data,AdventureSettings,setImmutableWorld,4,1,1,58,0,,
Allay,org.allaymc.api.client.data,AdventureSettings,setShowNameTags,4,1,1,63,0,,
Allay,org.allaymc.api.client.data,AdventureSettings,setAutoJump,4,1,1,68,0,,
Allay,org.allaymc.api.client.data,AdventureSettings,sync,11,2,0,73,0,,
Allay,org.allaymc.api.client.data,LoginData,LoginData,4,1,1,43,0,org.allaymc.api.client.data.LoginData,org.allaymc.api.client.data.LoginData
Allay,org.allaymc.api.client.data,LoginData,decode,3,1,1,48,0,,
Allay,org.allaymc.api.client.data,LoginData,decodeChainData,21,4,1,52,0,org.allaymc.api.client.data.LoginData,org.allaymc.api.client.data.LoginData
Allay,org.allaymc.api.client.data,LoginData,decodeSkinData,69,21,1,74,0,org.allaymc.api.client.data.LoginData,org.allaymc.api.client.data.LoginData
Allay,org.allaymc.api.client.data,LoginData,decodeToken,7,2,1,164,0,,
Allay,org.allaymc.api.client.data,LoginData,getImage,14,3,2,172,0,,
Allay,org.allaymc.api.client.data,LoginData,getSkinAnimationData,9,1,1,186,0,,
Allay,org.allaymc.api.client.data,LoginData,getPersonaPiece,8,1,1,196,0,,
Allay,org.allaymc.api.client.data,LoginData,getPersonaPieceTint,8,2,1,205,0,,
Allay,org.allaymc.api.client.skin,Skin,fromNetwork,35,4,1,60,0,org.allaymc.api.client.skin.Skin,org.allaymc.api.client.skin.Skin
Allay,org.allaymc.api.client.skin,Skin,fromInputStream,15,2,1,96,0,,
Allay,org.allaymc.api.client.skin,Skin,fromFile,15,2,1,111,0,,
Allay,org.allaymc.api.client.skin,Skin,legacyGeometryName,3,1,1,126,0,,
Allay,org.allaymc.api.client.skin,Skin,parseBufferedImage,18,3,1,136,0,,
Allay,org.allaymc.api.client.skin,Skin,validateSkinResourcePatch,10,1,1,154,0,,
Allay,org.allaymc.api.client.skin,Skin,getResourcePatch,3,1,0,164,0,,
Allay,org.allaymc.api.client.skin,Skin,getGeometryData,3,1,0,168,0,,
Allay,org.allaymc.api.client.skin,Skin,getAnimationData,3,1,0,172,0,,
Allay,org.allaymc.api.client.skin,Skin,getCapeId,3,1,0,176,0,,
Allay,org.allaymc.api.client.skin,Skin,setSkinData,3,1,1,180,0,,
Allay,org.allaymc.api.client.skin,Skin,setSkinData,3,1,1,184,0,org.allaymc.api.client.skin.Skin,org.allaymc.api.client.skin.Skin
Allay,org.allaymc.api.client.skin,Skin,getCapeData,3,1,0,188,0,,
Allay,org.allaymc.api.client.skin,Skin,toNetwork,18,5,0,192,0,org.allaymc.api.client.skin.Skin,org.allaymc.api.client.skin.Skin
Allay,org.allaymc.api.client.skin,Skin,generateSkinId,4,1,1,230,0,,
Allay,org.allaymc.api.client.skin,Skin,isValid,3,1,0,235,0,org.allaymc.api.client.skin.Skin,org.allaymc.api.client.skin.Skin
Allay,org.allaymc.api.client.skin,Skin,isValidSkin,3,1,0,239,0,,
Allay,org.allaymc.api.client.skin,Skin,isValidResourcePatch,3,1,0,245,0,org.allaymc.api.client.skin.Skin,org.allaymc.api.client.skin.Skin
Allay,org.allaymc.api.client.storage,NativeFilePlayerStorage,getDataFolderPath,0,1,0,11,0,,
Allay,org.allaymc.api.client.storage,PlayerData,createEmpty,9,1,0,33,0,,
Allay,org.allaymc.api.client.storage,PlayerData,fromNBT,11,2,1,50,0,,
Allay,org.allaymc.api.client.storage,PlayerData,toNBT,7,2,0,66,0,,
Allay,org.allaymc.api.client.storage,PlayerStorage,tick,2,1,1,13,0,,
Allay,org.allaymc.api.client.storage,PlayerStorage,readPlayerData,0,1,1,15,0,,
Allay,org.allaymc.api.client.storage,PlayerStorage,readPlayerData,3,1,1,17,0,org.allaymc.api.client.storage.PlayerStorage,org.allaymc.api.client.storage.PlayerStorage
Allay,org.allaymc.api.client.storage,PlayerStorage,savePlayerData,0,1,2,21,0,,
Allay,org.allaymc.api.client.storage,PlayerStorage,savePlayerData,3,1,1,23,0,org.allaymc.api.client.storage.PlayerStorage,org.allaymc.api.client.storage.PlayerStorage
Allay,org.allaymc.api.client.storage,PlayerStorage,removePlayerData,0,1,1,27,0,,
Allay,org.allaymc.api.client.storage,PlayerStorage,hasPlayerData,0,1,1,29,0,,
Allay,org.allaymc.api.client.storage,PlayerStorage,hasPlayerData,3,1,1,31,0,org.allaymc.api.client.storage.PlayerStorage,org.allaymc.api.client.storage.PlayerStorage
Allay,org.allaymc.api.client.storage,PlayerStorage,close,0,1,0,35,0,,
Allay,org.allaymc.api.command,BaseCommand,BaseCommand,3,1,2,38,0,,
Allay,org.allaymc.api.command,BaseCommand,BaseCommand,6,1,3,42,0,,
Allay,org.allaymc.api.command,BaseCommand,getAliases,3,1,0,50,0,,
Allay,org.allaymc.api.command,BaseCommand,getCommandOverloads,3,1,0,55,0,,
Allay,org.allaymc.api.command,BaseCommand,getFlags,3,1,0,60,0,,
Allay,org.allaymc.api.command,BaseCommand,prepareNetworkData,17,4,0,65,0,,
Allay,org.allaymc.api.command,BaseCommand,buildNetworkDataFor,4,2,1,85,0,org.allaymc.api.command.BaseCommand,org.allaymc.api.command.BaseCommand
Allay,org.allaymc.api.command,Command,getName,0,1,0,21,0,,
Allay,org.allaymc.api.command,Command,getAliases,0,1,0,23,0,,
Allay,org.allaymc.api.command,Command,getDescription,0,1,0,26,0,,
Allay,org.allaymc.api.command,Command,getCommandOverloads,0,1,0,29,0,,
Allay,org.allaymc.api.command,Command,getFlags,0,1,0,32,0,,
Allay,org.allaymc.api.command,Command,getPermissions,0,1,0,35,0,,
Allay,org.allaymc.api.command,Command,execute,0,1,2,37,0,,
Allay,org.allaymc.api.command,Command,buildNetworkDataFor,0,1,1,39,0,,
Allay,org.allaymc.api.command,CommandRegistry,encodeAvailableCommandsPacketFor,0,1,1,17,0,,
Allay,org.allaymc.api.command,CommandRegistry,registerDefaultCommands,0,1,0,20,0,,
Allay,org.allaymc.api.command,CommandRegistry,register,0,1,1,23,0,,
Allay,org.allaymc.api.command,CommandRegistry,unregister,0,1,1,25,0,,
Allay,org.allaymc.api.command,CommandRegistry,execute,0,1,2,27,0,,
Allay,org.allaymc.api.command,CommandSender,getCommandSenderName,0,1,0,20,0,,
Allay,org.allaymc.api.command,CommandSender,getCommandOriginData,0,1,0,22,0,,
Allay,org.allaymc.api.command,CommandSender,getCmdExecuteLocation,0,1,0,24,0,,
Allay,org.allaymc.api.command,CommandSender,handleResult,13,4,1,26,0,org.allaymc.api.command.CommandSender,org.allaymc.api.command.CommandSender
Allay,org.allaymc.api.command,CommandSender,isPlayer,3,1,0,40,0,,
Allay,org.allaymc.api.command,CommandSender,isEntity,3,1,0,47,0,,
Allay,org.allaymc.api.command,CommandSender,asEntity,3,1,0,57,0,,
Allay,org.allaymc.api.command,CommandSender,asPlayer,3,1,0,66,0,,
Allay,org.allaymc.api.command,NPCCommandSender,getCommandSenderName,3,1,0,29,0,,
Allay,org.allaymc.api.command,NPCCommandSender,getCommandOriginData,3,1,0,34,0,,
Allay,org.allaymc.api.command,NPCCommandSender,getCmdExecuteLocation,3,1,0,39,0,,
Allay,org.allaymc.api.command,NPCCommandSender,sendText,2,1,1,44,0,,
Allay,org.allaymc.api.command,NPCCommandSender,sendTr,2,1,3,49,0,,
Allay,org.allaymc.api.command,NPCCommandSender,sendCommandOutputs,2,1,3,54,0,,
Allay,org.allaymc.api.command,NPCCommandSender,getPermTree,3,1,0,59,0,,
Allay,org.allaymc.api.command,NPCCommandSender,isEntity,3,1,0,64,0,,
Allay,org.allaymc.api.command,NPCCommandSender,asEntity,3,1,0,69,0,,
Allay,org.allaymc.api.command,SimpleCommand,SimpleCommand,6,1,2,16,0,org.allaymc.api.command.SimpleCommand,org.allaymc.api.command.SimpleCommand
Allay,org.allaymc.api.command,SimpleCommand,prepareCommandTree,0,1,1,23,0,,
Allay,org.allaymc.api.command,SimpleCommand,buildOverloadsFromCommandTree,14,3,0,25,0,,
Allay,org.allaymc.api.command,SimpleCommand,execute,3,1,2,40,0,,
Allay,org.allaymc.api.command.data,CommonEnum,getGameTypeFromString,3,1,1,34,0,,
Allay,org.allaymc.api.command.data,CommonEnum,getGameTypeTrKey,3,1,1,44,0,,
Allay,org.allaymc.api.command.data,CommonEnum,getGameRuleFromName,3,1,1,55,0,,
Allay,org.allaymc.api.command.exception,CommandParseException,CommandParseException,3,1,1,9,0,,
Allay,org.allaymc.api.command.exception,CommandParseException,CommandParseException,3,1,2,13,0,,
Allay,org.allaymc.api.command.exception,CommandParseException,CommandParseException,3,1,1,17,0,,
Allay,org.allaymc.api.command.exception,CommandParseException,CommandParseException,3,1,4,21,0,,
Allay,org.allaymc.api.command.selector.args,CachedFilterSelectorArgument,CachedFilterSelectorArgument,3,1,0,25,0,org.allaymc.api.command.selector.args.CachedFilterSelectorArgument,org.allaymc.api.command.selector.args.CachedFilterSelectorArgument
Allay,org.allaymc.api.command.selector.args,CachedFilterSelectorArgument,getFilter,8,2,4,29,0,,
Allay,org.allaymc.api.command.selector.args,CachedFilterSelectorArgument,isFilter,3,1,0,39,0,,
Allay,org.allaymc.api.command.selector.args,CachedFilterSelectorArgument,cache,0,1,4,44,0,,
Allay,org.allaymc.api.command.selector.args,CachedFilterSelectorArgument,provideCacheService,3,1,0,49,0,,
Allay,org.allaymc.api.command.selector.args,CachedSimpleSelectorArgument,CachedSimpleSelectorArgument,3,1,0,25,0,org.allaymc.api.command.selector.args.CachedSimpleSelectorArgument,org.allaymc.api.command.selector.args.CachedSimpleSelectorArgument
Allay,org.allaymc.api.command.selector.args,CachedSimpleSelectorArgument,getPredicate,8,2,4,29,0,,
Allay,org.allaymc.api.command.selector.args,CachedSimpleSelectorArgument,cache,0,1,4,39,0,,
Allay,org.allaymc.api.command.selector.args,CachedSimpleSelectorArgument,provideCacheService,3,1,0,44,0,,
Allay,org.allaymc.api.command.selector.args,SelectorArgument,getPredicate,3,1,4,21,0,,
Allay,org.allaymc.api.command.selector.args,SelectorArgument,getFilter,3,1,4,42,0,,
Allay,org.allaymc.api.command.selector.args,SelectorArgument,getKeyName,0,1,0,64,0,,
Allay,org.allaymc.api.command.selector.args,SelectorArgument,getPriority,0,1,0,71,0,,
Allay,org.allaymc.api.command.selector.args,SelectorArgument,isFilter,3,1,0,80,0,,
Allay,org.allaymc.api.command.selector.args,SelectorArgument,getDefaultValue,3,1,3,95,0,,
Allay,org.allaymc.api.command.selector.args,SelectorArgument,compareTo,3,1,1,109,0,org.allaymc.api.command.selector.args.SelectorArgument,org.allaymc.api.command.selector.args.SelectorArgument
Allay,org.allaymc.api.command.selector,EntitySelectorAPI,getAPI,3,1,0,22,0,,
Allay,org.allaymc.api.command.selector,EntitySelectorAPI,matchEntities,0,1,2,26,0,,
Allay,org.allaymc.api.command.selector,EntitySelectorAPI,checkValid,0,1,1,38,0,,
Allay,org.allaymc.api.command.selector,EntitySelectorAPI,registerArgument,0,1,1,47,0,,
Allay,org.allaymc.api.command.selector,SelectorSyntaxException,SelectorSyntaxException,3,1,1,6,0,,
Allay,org.allaymc.api.command.selector,SelectorSyntaxException,SelectorSyntaxException,3,1,2,10,0,,
Allay,org.allaymc.api.command.selector,SelectorSyntaxException,SelectorSyntaxException,3,1,1,14,0,,
Allay,org.allaymc.api.command.selector,SelectorSyntaxException,SelectorSyntaxException,3,1,4,18,0,,
Allay,org.allaymc.api.command.selector,SelectorSyntaxException,getMessage,13,2,0,22,0,,
Allay,org.allaymc.api.command.tree,BaseNode,BaseNode,3,1,2,45,0,,
Allay,org.allaymc.api.command.tree,BaseNode,BaseNode,5,1,3,49,0,,
Allay,org.allaymc.api.command.tree,BaseNode,defaultValue,4,1,1,55,0,,
Allay,org.allaymc.api.command.tree,BaseNode,name,3,1,0,61,0,,
Allay,org.allaymc.api.command.tree,BaseNode,isOptional,3,1,0,66,0,,
Allay,org.allaymc.api.command.tree,BaseNode,optional,11,3,0,71,0,org.allaymc.api.command.tree.BaseNode,org.allaymc.api.command.tree.BaseNode
Allay,org.allaymc.api.command.tree,BaseNode,depth,3,1,0,88,0,,
Allay,org.allaymc.api.command.tree,BaseNode,setDepth,3,1,1,93,0,,
Allay,org.allaymc.api.command.tree,BaseNode,parent,3,1,0,98,0,,
Allay,org.allaymc.api.command.tree,BaseNode,up,11,3,1,103,0,,
Allay,org.allaymc.api.command.tree,BaseNode,nextNode,21,6,1,117,0,org.allaymc.api.command.tree.BaseNode,org.allaymc.api.command.tree.BaseNode
Allay,org.allaymc.api.command.tree,BaseNode,isLeaf,3,1,0,140,0,,
Allay,org.allaymc.api.command.tree,BaseNode,getLeaves,3,1,0,145,0,,
Allay,org.allaymc.api.command.tree,BaseNode,addLeaf,13,3,1,150,0,org.allaymc.api.command.tree.BaseNode,org.allaymc.api.command.tree.BaseNode
Allay,org.allaymc.api.command.tree,BaseNode,updateMinArgCostBranch,11,3,1,167,0,,
Allay,org.allaymc.api.command.tree,BaseNode,updateMaxArgCostBranch,11,3,1,179,0,,
Allay,org.allaymc.api.command.tree,BaseNode,exec,14,2,2,191,0,,
Allay,org.allaymc.api.command.tree,BaseNode,applyExecutor,3,1,1,205,0,,
Allay,org.allaymc.api.command.tree,BaseNode,addParamOption,4,1,1,210,0,,
Allay,org.allaymc.api.command.tree,BaseNode,toNetworkData,7,1,0,216,0,,
Allay,org.allaymc.api.command.tree,CommandContext,getCommand,0,1,0,23,0,,
Allay,org.allaymc.api.command.tree,CommandContext,getSender,0,1,0,25,0,,
Allay,org.allaymc.api.command.tree,CommandContext,getCurrentArgIndex,0,1,0,27,0,,
Allay,org.allaymc.api.command.tree,CommandContext,getCurrentResultIndex,0,1,0,29,0,,
Allay,org.allaymc.api.command.tree,CommandContext,getArgCount,0,1,0,31,0,,
Allay,org.allaymc.api.command.tree,CommandContext,getArgs,0,1,0,33,0,,
Allay,org.allaymc.api.command.tree,CommandContext,haveUnhandledArg,3,1,0,35,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,getLeftArgCount,3,1,0,39,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,popArg,0,1,0,43,0,,
Allay,org.allaymc.api.command.tree,CommandContext,queryArg,0,1,1,45,0,,
Allay,org.allaymc.api.command.tree,CommandContext,queryArg,3,1,0,47,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,putResult,0,1,1,51,0,,
Allay,org.allaymc.api.command.tree,CommandContext,addOutput,0,1,2,53,0,,
Allay,org.allaymc.api.command.tree,CommandContext,addOutput,3,1,1,55,0,,
Allay,org.allaymc.api.command.tree,CommandContext,addError,3,1,1,59,0,,
Allay,org.allaymc.api.command.tree,CommandContext,addError,3,1,2,63,0,,
Allay,org.allaymc.api.command.tree,CommandContext,addSyntaxError,20,4,1,67,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,addInvalidExecutorError,3,1,1,86,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,addNoTargetMatchError,3,1,0,90,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,addTooManyTargetsError,3,1,0,94,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,addPlayerNotFoundError,3,1,0,98,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,isValidArgIndex,3,1,1,102,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,addSyntaxError,3,1,0,106,0,org.allaymc.api.command.tree.CommandContext,org.allaymc.api.command.tree.CommandContext
Allay,org.allaymc.api.command.tree,CommandContext,sendWhisperTo,5,2,3,110,0,,
Allay,org.allaymc.api.command.tree,CommandContext,getOutputs,0,1,0,116,0,,
Allay,org.allaymc.api.command.tree,CommandContext,success,3,1,0,118,0,,
Allay,org.allaymc.api.command.tree,CommandContext,success,3,1,1,122,0,,
Allay,org.allaymc.api.command.tree,CommandContext,fail,3,1,0,126,0,,
Allay,org.allaymc.api.command.tree,CommandContext,getResult,0,1,1,130,0,,
Allay,org.allaymc.api.command.tree,CommandNode,isOptional,0,1,0,31,0,,
Allay,org.allaymc.api.command.tree,CommandNode,getDefaultValue,0,1,0,33,0,,
Allay,org.allaymc.api.command.tree,CommandNode,getMinArgCostBranch,0,1,0,35,0,,
Allay,org.allaymc.api.command.tree,CommandNode,setMinArgCostBranch,0,1,1,40,0,,
Allay,org.allaymc.api.command.tree,CommandNode,getMaxArgCostBranch,0,1,0,42,0,,
Allay,org.allaymc.api.command.tree,CommandNode,setMaxArgCostBranch,0,1,1,47,0,,
Allay,org.allaymc.api.command.tree,CommandNode,getMaxArgCost,3,1,0,49,0,,
Allay,org.allaymc.api.command.tree,CommandNode,defaultValue,0,1,1,58,0,,
Allay,org.allaymc.api.command.tree,CommandNode,optional,0,1,0,60,0,,
Allay,org.allaymc.api.command.tree,CommandNode,getOptionalLeaf,0,1,0,62,0,,
Allay,org.allaymc.api.command.tree,CommandNode,setOptionalLeaf,0,1,1,64,0,,
Allay,org.allaymc.api.command.tree,CommandNode,name,0,1,0,66,0,,
Allay,org.allaymc.api.command.tree,CommandNode,depth,0,1,0,68,0,,
Allay,org.allaymc.api.command.tree,CommandNode,isRoot,3,1,0,70,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,setDepth,0,1,1,74,0,,
Allay,org.allaymc.api.command.tree,CommandNode,parent,0,1,0,76,0,,
Allay,org.allaymc.api.command.tree,CommandNode,up,0,1,1,78,0,,
Allay,org.allaymc.api.command.tree,CommandNode,up,3,1,0,80,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,root,3,1,0,84,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,match,0,1,1,88,0,,
Allay,org.allaymc.api.command.tree,CommandNode,nextNode,0,1,1,90,0,,
Allay,org.allaymc.api.command.tree,CommandNode,isLeaf,0,1,0,92,0,,
Allay,org.allaymc.api.command.tree,CommandNode,getLeaves,0,1,0,94,0,,
Allay,org.allaymc.api.command.tree,CommandNode,addLeaf,0,1,1,96,0,,
Allay,org.allaymc.api.command.tree,CommandNode,exec,0,1,2,98,0,,
Allay,org.allaymc.api.command.tree,CommandNode,exec,3,1,1,100,0,,
Allay,org.allaymc.api.command.tree,CommandNode,applyExecutor,0,1,1,104,0,,
Allay,org.allaymc.api.command.tree,CommandNode,addParamOption,0,1,1,106,0,,
Allay,org.allaymc.api.command.tree,CommandNode,suppressEnumAutoCompletion,3,1,0,108,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,hasSemanticConstraint,3,1,0,112,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,enumAsChainedCommand,3,1,0,116,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,toNetworkData,0,1,0,120,0,,
Allay,org.allaymc.api.command.tree,CommandNode,key,3,1,2,122,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,key,3,1,1,126,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,str,3,1,2,130,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,str,3,1,1,134,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,shortNum,3,1,2,138,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
Allay,org.allaymc.api.command.tree,CommandNode,shortNum,3,1,1,142,0,org.allaymc.api.command.tree.CommandNode,org.allaymc.api.command.tree.CommandNode
